變異點編號,權責單位,查證結果,變異類型,latitude,longitude
I0211404007,嘉義市,違規,傾倒廢棄物,23.498564358754300,120.394680491427000
I0211401001,嘉義市,違規,新增建物,23.466180888416900,120.406300336087000
I0111401005,嘉義市,合法,其他,23.509755204150100,120.441257754137000
I0111403004,嘉義市,違規,其他,23.503987791226100,120.474912242605000
I0211404002,嘉義市,違規,新增建物,23.469341184440200,120.402287660770000
I0211402004,嘉義市,違規,新增建物,23.469572169167900,120.404845262225000
I0211401003,嘉義市,合法,其他,23.463293073415600,120.429233254800000
AI0111403001,嘉義市,違規,其他開挖整地,23.460977785563000,120.488682296833000
205114023002,第五河川分署,已知工程,工程施作,23.440861785342300,120.438895076482000
I0211401004,嘉義市,違規,新增建物,23.506880357813200,120.433997895471000
I0211402003,嘉義市,違規,新增建物,23.469783246463600,120.407400403217000
I0211403001,嘉義市,合法,作物變化,23.468461603274300,120.420740317605000
I0211404005,嘉義市,合法,作物變化,23.468783286354400,120.420823534220000
I0211402005,嘉義市,違規,新增建物,23.461104022879600,120.427477300155000
I0211404006,嘉義市,違規,堆置土石方,23.459442927385100,120.433507938913000
20511401022,第五河川分署,不屬於其管轄範圍,其他,23.446460838193300,120.448600157784000
20511401028,第五河川分署,不屬於其管轄範圍,其他,23.514462690452900,120.455134223900000
I0211404001,嘉義市,違規,新增建物,23.465602312781000,120.398107700576000
I0211401002,嘉義市,違規,新增建物,23.466014241487500,120.407114526172000
I0211402001,嘉義市,違規,其他,23.480715953700100,120.413820115652000
I0211403002,嘉義市,合法,整地,23.450935282637300,120.432437929018000
20511401027,第五河川分署,不屬於其管轄範圍,其他,23.506880357813200,120.433997895471000
I0111401006,嘉義市,違規,新增建物,23.514462690452900,120.455134223900000
AI0111404001,嘉義市,合法,其他,23.474518055339100,120.466436461103000
I0211404003,嘉義市,違規,整地,23.473566110861300,120.403780490753000
I0211402002,嘉義市,違規,其他,23.466773221858000,120.406117559353000
AI0111401001,嘉義市,合法,非農業核准開發案件,23.488260166958200,120.472799700553000
I0111403003,嘉義市,合法,其他,23.460771158162800,120.488284083373000
